# {'f_': [5, 9], 'mu_': [15, 15], 'n': 2000, 'N': 4, 'M': 5, 'mu': [14, 14], 'x': [10, 13], 'f': [0, 4]}
1486,1.137,2.392,0.034,1.450,4.892,0.158,0.308,0.004,0.162,0.547,0.352,0.681,0.992,0.283,0.006,0.012
281,0.794,1.480,1.097,0.682,4.489,0.110,0.191,0.140,0.076,0.502,0.281,0.791,0.632,0.313,0.006,0.015
939,0.568,1.846,1.299,3.138,2.275,0.079,0.238,0.166,0.351,0.254,0.664,0.406,0.623,0.190,0.006,0.022
1460,0.681,1.416,0.437,2.908,3.534,0.094,0.182,0.056,0.325,0.395,0.481,0.325,0.827,0.285,0.006,0.018
1271,2.708,0.544,1.178,5.257,1.502,0.375,0.070,0.150,0.588,0.168,0.845,0.330,0.743,0.874,0.006,0.011
1752,0.484,1.561,3.849,0.984,3.727,0.067,0.201,0.491,0.110,0.417,0.545,0.853,0.256,0.191,0.006,0.013
1609,1.471,1.438,1.210,0.865,3.308,0.204,0.185,0.154,0.097,0.370,0.417,0.779,0.661,0.507,0.006,0.020
1167,0.065,0.020,0.045,0.002,7.318,0.009,0.003,0.006,0.000,0.818,0.007,0.985,0.628,0.812,0.006,0.007
1431,0.908,4.695,1.229,3.479,1.890,0.126,0.605,0.157,0.389,0.211,0.807,0.609,0.840,0.122,0.005,0.011
1541,0.001,0.017,0.011,3.266,5.867,0.000,0.002,0.001,0.365,0.656,0.323,0.004,0.645,0.045,0.005,0.008
1098,0.133,0.085,1.309,3.043,4.122,0.018,0.011,0.167,0.340,0.461,0.431,0.260,0.076,0.640,0.005,0.012
1951,0.018,0.002,2.045,2.993,5.126,0.003,0.000,0.261,0.335,0.573,0.392,0.382,0.006,0.915,0.005,0.009
426,0.017,0.269,0.550,7.846,0.821,0.002,0.035,0.070,0.878,0.092,0.934,0.050,0.290,0.040,0.005,0.006
1342,1.842,3.954,0.744,0.788,4.095,0.255,0.509,0.095,0.088,0.458,0.530,0.888,0.892,0.278,0.005,0.011
1379,2.948,0.568,0.008,1.490,5.706,0.408,0.073,0.001,0.167,0.638,0.338,0.707,0.998,0.879,0.005,0.007
327,0.159,0.089,1.615,3.246,3.760,0.022,0.011,0.206,0.363,0.420,0.489,0.295,0.072,0.676,0.005,0.011
656,0.008,0.254,0.246,0.272,6.136,0.001,0.033,0.031,0.030,0.686,0.046,0.583,0.511,0.019,0.005,0.007
215,0.085,0.260,2.957,4.371,2.707,0.012,0.034,0.377,0.489,0.303,0.699,0.380,0.059,0.201,0.005,0.010
1404,0.015,0.010,0.985,3.401,4.658,0.002,0.001,0.126,0.380,0.521,0.414,0.179,0.012,0.628,0.005,0.009
782,1.139,0.630,3.507,1.090,3.323,0.158,0.081,0.447,0.122,0.371,0.550,0.820,0.226,0.678,0.005,0.012
1186,0.070,0.875,2.374,2.133,4.204,0.010,0.113,0.303,0.239,0.470,0.425,0.554,0.225,0.051,0.004,0.009
868,0.006,0.096,2.934,7.545,1.048,0.001,0.012,0.374,0.844,0.117,0.918,0.236,0.021,0.043,0.004,0.005
32,0.407,0.336,0.002,0.951,6.192,0.056,0.043,0.000,0.106,0.692,0.111,0.322,0.998,0.561,0.004,0.006
252,1.580,0.605,0.374,1.978,4.498,0.219,0.078,0.048,0.221,0.503,0.337,0.458,0.861,0.767,0.004,0.009
800,0.001,0.148,0.098,5.990,3.173,0.000,0.019,0.013,0.670,0.355,0.690,0.019,0.626,0.005,0.004,0.005
1585,0.387,0.003,0.819,1.048,6.144,0.054,0.000,0.104,0.117,0.687,0.141,0.454,0.281,0.995,0.004,0.005
227,0.003,0.014,0.053,3.247,6.504,0.000,0.002,0.007,0.363,0.727,0.295,0.011,0.166,0.133,0.003,0.004
1338,0.321,0.087,2.317,3.089,3.829,0.045,0.011,0.296,0.345,0.428,0.504,0.413,0.091,0.831,0.003,0.008
647,0.151,0.339,0.001,1.083,7.254,0.021,0.044,0.000,0.121,0.811,0.100,0.210,0.999,0.267,0.003,0.004
1518,0.628,0.117,4.534,2.471,3.348,0.087,0.015,0.578,0.276,0.374,0.636,0.685,0.089,0.883,0.003,0.005
357,0.283,0.220,1.872,6.162,1.011,0.039,0.028,0.239,0.689,0.113,0.901,0.191,0.121,0.579,0.003,0.004
1228,1.625,1.410,0.525,1.168,4.078,0.225,0.182,0.067,0.131,0.456,0.351,0.691,0.848,0.545,0.003,0.007
704,0.153,0.202,2.435,1.150,4.621,0.021,0.026,0.311,0.129,0.517,0.337,0.720,0.066,0.413,0.003,0.005
1106,1.129,0.684,0.972,0.030,5.728,0.156,0.088,0.124,0.003,0.640,0.177,0.988,0.596,0.653,0.003,0.004
269,0.629,0.321,1.734,0.002,6.441,0.087,0.041,0.221,0.000,0.720,0.180,0.999,0.246,0.699,0.002,0.003
816,0.046,0.024,0.000,2.321,7.153,0.006,0.003,0.000,0.260,0.800,0.200,0.014,0.999,0.696,0.002,0.003
442,2.983,0.333,1.019,3.260,3.004,0.413,0.043,0.130,0.365,0.336,0.628,0.491,0.792,0.929,0.002,0.006
1973,0.008,0.003,2.130,5.407,3.005,0.001,0.000,0.272,0.605,0.336,0.696,0.239,0.003,0.780,0.002,0.004
1658,0.003,0.062,1.367,3.150,6.143,0.000,0.008,0.174,0.352,0.687,0.325,0.261,0.029,0.034,0.002,0.003
1824,1.779,3.576,2.004,2.003,1.872,0.246,0.461,0.256,0.224,0.209,0.768,0.732,0.704,0.294,0.002,0.008
432,0.849,0.060,1.926,1.682,4.789,0.118,0.008,0.246,0.188,0.535,0.326,0.571,0.265,0.955,0.002,0.004
1185,0.919,1.905,4.211,1.346,2.369,0.127,0.245,0.537,0.150,0.265,0.713,0.823,0.296,0.286,0.002,0.004
1766,0.186,3.555,1.627,1.058,4.600,0.026,0.458,0.208,0.118,0.514,0.460,0.832,0.727,0.033,0.001,0.003
2,0.200,0.808,1.349,1.132,4.753,0.028,0.104,0.172,0.127,0.531,0.248,0.605,0.352,0.155,0.000,0.000
3,0.021,0.010,0.291,2.790,6.370,0.003,0.001,0.037,0.312,0.712,0.264,0.066,0.051,0.703,0.000,0.000
5,1.138,0.314,1.422,0.311,5.948,0.158,0.040,0.181,0.035,0.665,0.194,0.894,0.441,0.829,0.000,0.000
7,0.527,0.690,0.168,6.386,1.745,0.073,0.089,0.021,0.714,0.195,0.832,0.088,0.879,0.415,0.000,0.000
11,0.091,0.389,1.257,0.881,6.037,0.013,0.050,0.160,0.099,0.675,0.164,0.625,0.196,0.146,0.000,0.000
12,0.659,0.209,0.097,0.029,8.242,0.091,0.027,0.012,0.003,0.921,0.054,0.974,0.911,0.805,0.000,0.000
14,0.038,0.125,0.052,5.694,3.246,0.005,0.016,0.007,0.637,0.363,0.670,0.016,0.758,0.185,0.000,0.000
15,0.090,0.017,0.366,7.450,2.233,0.012,0.002,0.047,0.833,0.250,0.815,0.032,0.156,0.881,0.000,0.000
16,0.102,0.217,1.526,4.376,3.400,0.014,0.028,0.195,0.489,0.380,0.597,0.216,0.099,0.281,0.000,0.000
17,0.065,0.178,1.628,2.124,4.958,0.009,0.023,0.208,0.238,0.554,0.316,0.418,0.074,0.224,0.000,0.000
18,0.680,1.711,0.404,2.251,4.062,0.094,0.220,0.052,0.252,0.454,0.398,0.444,0.862,0.241,0.000,0.000
19,0.094,0.155,0.051,0.448,6.382,0.013,0.020,0.006,0.050,0.713,0.048,0.253,0.826,0.346,0.000,0.000
22,1.156,2.621,0.363,1.408,4.602,0.160,0.338,0.046,0.157,0.514,0.388,0.711,0.920,0.264,0.000,0.000
23,2.645,0.589,1.194,2.650,2.844,0.367,0.076,0.152,0.296,0.318,0.605,0.535,0.736,0.861,0.000,0.000
25,0.275,0.284,0.125,1.055,5.701,0.038,0.037,0.016,0.118,0.637,0.125,0.238,0.804,0.490,0.000,0.000
27,0.369,0.731,0.283,5.418,2.636,0.051,0.094,0.036,0.606,0.295,0.715,0.101,0.788,0.298,0.000,0.000
29,1.614,3.828,1.158,1.118,3.621,0.224,0.493,0.148,0.125,0.405,0.566,0.839,0.827,0.254,0.000,0.000
34,0.056,0.024,0.148,0.225,5.961,0.008,0.003,0.019,0.025,0.666,0.030,0.393,0.250,0.743,0.000,0.000
35,1.669,0.390,0.531,7.503,0.214,0.231,0.050,0.068,0.839,0.024,0.982,0.149,0.809,0.854,0.000,0.000
38,0.021,0.041,0.676,2.658,5.964,0.003,0.005,0.086,0.297,0.667,0.274,0.159,0.044,0.299,0.000,0.000
39,0.343,0.229,0.942,0.758,4.758,0.048,0.029,0.120,0.085,0.532,0.167,0.596,0.263,0.626,0.000,0.000
40,0.267,0.266,0.186,0.440,4.820,0.037,0.034,0.024,0.049,0.539,0.080,0.486,0.708,0.501,0.000,0.000
41,0.093,0.124,0.091,1.878,5.334,0.013,0.016,0.012,0.210,0.596,0.216,0.061,0.664,0.410,0.000,0.000
43,0.160,0.804,3.251,1.766,4.260,0.022,0.104,0.415,0.197,0.476,0.463,0.691,0.157,0.125,0.000,0.000
45,0.019,0.003,0.007,1.061,7.938,0.003,0.000,0.001,0.119,0.887,0.085,0.013,0.767,0.905,0.000,0.000
46,0.047,0.559,1.948,0.162,7.700,0.006,0.072,0.249,0.018,0.861,0.164,0.949,0.178,0.053,0.000,0.000
47,0.452,0.008,0.081,0.629,7.348,0.063,0.001,0.010,0.070,0.821,0.067,0.402,0.887,0.988,0.000,0.000
50,0.437,1.174,1.158,2.250,2.637,0.061,0.151,0.148,0.252,0.295,0.522,0.413,0.525,0.227,0.000,0.000
51,0.174,0.042,0.949,0.053,8.205,0.024,0.005,0.121,0.006,0.917,0.075,0.965,0.119,0.851,0.000,0.000
56,0.059,0.024,0.166,4.374,4.076,0.008,0.003,0.021,0.489,0.456,0.523,0.026,0.232,0.756,0.000,0.000
57,0.135,0.044,0.403,2.335,6.231,0.019,0.006,0.051,0.261,0.697,0.232,0.115,0.216,0.800,0.000,0.000
62,0.252,0.390,1.076,0.592,5.190,0.035,0.050,0.137,0.066,0.580,0.158,0.702,0.259,0.364,0.000,0.000
64,0.158,0.098,0.777,3.455,4.225,0.022,0.013,0.099,0.386,0.472,0.445,0.145,0.149,0.647,0.000,0.000
65,0.518,0.111,0.066,3.206,6.544,0.072,0.014,0.008,0.359,0.732,0.293,0.105,0.921,0.866,0.000,0.000
68,0.082,0.257,0.960,0.627,6.254,0.011,0.033,0.122,0.070,0.699,0.119,0.643,0.175,0.195,0.000,0.000
70,0.875,0.117,0.083,6.994,3.218,0.121,0.015,0.011,0.782,0.360,0.727,0.080,0.941,0.915,0.000,0.000
71,3.102,0.513,1.001,2.390,3.453,0.430,0.066,0.128,0.267,0.386,0.552,0.601,0.804,0.896,0.000,0.000
72,0.030,0.003,0.006,0.142,8.378,0.004,0.000,0.001,0.016,0.936,0.011,0.135,0.871,0.934,0.000,0.000
74,1.093,0.660,0.741,1.034,3.879,0.151,0.085,0.095,0.116,0.434,0.277,0.611,0.665,0.654,0.000,0.000
77,1.838,0.761,0.490,5.663,2.055,0.255,0.098,0.063,0.633,0.230,0.791,0.221,0.846,0.750,0.000,0.000
78,0.036,0.170,0.252,3.057,5.239,0.005,0.022,0.032,0.342,0.586,0.338,0.063,0.384,0.133,0.000,0.000
79,0.869,1.020,3.194,1.405,2.546,0.120,0.131,0.407,0.157,0.285,0.619,0.755,0.253,0.449,0.000,0.000
84,1.034,0.225,0.133,0.645,6.957,0.143,0.029,0.017,0.072,0.778,0.113,0.654,0.920,0.864,0.000,0.000
85,0.598,0.650,0.084,6.655,1.635,0.083,0.084,0.011,0.744,0.183,0.848,0.084,0.939,0.474,0.000,0.000
87,0.417,1.319,0.719,1.562,4.196,0.058,0.170,0.092,0.175,0.469,0.308,0.499,0.695,0.195,0.000,0.000
88,0.165,0.138,0.016,1.072,6.949,0.023,0.018,0.002,0.120,0.777,0.099,0.126,0.952,0.557,0.000,0.000
89,0.262,0.849,0.131,1.342,6.289,0.036,0.109,0.017,0.150,0.703,0.160,0.376,0.907,0.191,0.000,0.000
90,0.424,1.530,1.182,5.344,1.524,0.059,0.197,0.151,0.598,0.170,0.834,0.226,0.592,0.172,0.000,0.000
91,0.446,0.724,1.555,0.890,4.155,0.062,0.093,0.198,0.099,0.464,0.284,0.704,0.318,0.352,0.000,0.000
94,0.265,0.089,0.265,1.955,5.493,0.037,0.012,0.034,0.219,0.614,0.221,0.124,0.517,0.793,0.000,0.000
101,0.074,0.040,0.371,1.205,6.537,0.010,0.005,0.047,0.135,0.731,0.122,0.195,0.142,0.689,0.000,0.000
104,0.160,0.053,0.022,0.387,7.337,0.022,0.007,0.003,0.043,0.820,0.037,0.264,0.918,0.795,0.000,0.000
105,0.104,0.134,0.276,5.179,2.022,0.014,0.017,0.035,0.579,0.226,0.763,0.040,0.351,0.419,0.000,0.000
106,0.041,0.109,0.023,1.460,7.516,0.006,0.014,0.003,0.163,0.840,0.123,0.052,0.876,0.228,0.000,0.000
111,1.587,3.716,0.954,1.958,2.978,0.220,0.479,0.122,0.219,0.333,0.634,0.719,0.852,0.257,0.000,0.000
113,0.431,0.066,0.598,1.833,5.583,0.060,0.008,0.076,0.205,0.624,0.217,0.244,0.401,0.903,0.000,0.000
115,0.187,0.538,0.156,0.558,6.150,0.026,0.069,0.020,0.062,0.687,0.084,0.518,0.829,0.213,0.000,0.000
116,0.477,1.862,0.841,1.388,4.575,0.066,0.240,0.107,0.155,0.511,0.320,0.628,0.737,0.160,0.000,0.000
117,0.020,0.083,2.174,6.055,2.854,0.003,0.011,0.277,0.677,0.319,0.734,0.220,0.025,0.150,0.000,0.000
118,0.272,0.042,0.279,2.747,5.436,0.038,0.005,0.036,0.307,0.608,0.300,0.090,0.496,0.904,0.000,0.000
120,0.046,0.052,0.173,4.790,2.819,0.006,0.007,0.022,0.536,0.315,0.662,0.025,0.243,0.466,0.000,0.000
123,0.045,0.045,0.478,0.887,5.933,0.006,0.006,0.061,0.099,0.663,0.107,0.317,0.085,0.497,0.000,0.000
127,0.577,0.002,3.497,0.644,6.618,0.080,0.000,0.446,0.072,0.740,0.317,0.886,0.104,0.998,0.000,0.000
129,0.175,0.296,0.529,0.709,4.615,0.024,0.038,0.067,0.079,0.516,0.129,0.463,0.367,0.340,0.000,0.000
130,0.148,3.179,0.847,5.826,1.818,0.021,0.410,0.108,0.652,0.203,0.831,0.327,0.834,0.030,0.000,0.000
132,0.132,0.591,7.709,1.743,1.345,0.018,0.076,0.983,0.195,0.150,0.893,0.859,0.050,0.140,0.000,0.000
135,0.798,1.594,4.097,2.008,2.029,0.111,0.205,0.523,0.225,0.227,0.750,0.731,0.261,0.295,0.000,0.000
136,0.945,0.133,0.423,7.451,1.126,0.131,0.017,0.054,0.833,0.126,0.905,0.089,0.734,0.911,0.000,0.000
137,0.678,0.175,1.300,0.659,5.802,0.094,0.023,0.166,0.074,0.649,0.173,0.733,0.315,0.839,0.000,0.000
139,1.793,0.234,0.557,0.236,7.501,0.248,0.030,0.071,0.026,0.838,0.158,0.921,0.810,0.917,0.000,0.000
140,0.028,0.006,0.073,0.044,6.813,0.004,0.001,0.009,0.005,0.762,0.008,0.672,0.235,0.862,0.000,0.000
141,0.712,0.052,1.967,1.570,5.216,0.099,0.007,0.251,0.176,0.583,0.296,0.590,0.222,0.953,0.000,0.000
142,0.091,0.057,1.014,3.460,4.368,0.013,0.007,0.129,0.387,0.488,0.439,0.182,0.067,0.642,0.000,0.000
149,0.773,0.902,2.394,1.541,2.389,0.107,0.116,0.305,0.172,0.267,0.581,0.667,0.293,0.451,0.000,0.000
152,0.094,0.646,0.325,5.242,3.508,0.013,0.083,0.041,0.586,0.392,0.627,0.088,0.706,0.092,0.000,0.000
154,0.743,2.010,1.878,1.153,3.246,0.103,0.259,0.240,0.129,0.363,0.483,0.755,0.542,0.225,0.000,0.000
157,0.036,1.661,0.318,5.293,3.983,0.005,0.214,0.041,0.592,0.445,0.604,0.197,0.880,0.014,0.000,0.000
159,0.002,0.128,0.189,0.027,7.741,0.000,0.016,0.024,0.003,0.865,0.019,0.926,0.380,0.011,0.000,0.000
160,0.031,0.332,0.266,2.496,5.887,0.004,0.043,0.034,0.279,0.658,0.259,0.108,0.571,0.059,0.000,0.000
161,0.154,0.023,0.820,5.924,3.857,0.021,0.003,0.105,0.662,0.431,0.635,0.089,0.120,0.906,0.000,0.000
163,0.213,0.125,2.188,0.022,6.863,0.029,0.016,0.279,0.002,0.767,0.198,0.994,0.071,0.661,0.000,0.000
164,0.128,0.230,2.705,0.197,6.355,0.018,0.030,0.345,0.022,0.710,0.258,0.954,0.062,0.323,0.000,0.000
166,0.010,0.006,0.033,0.278,7.101,0.001,0.001,0.004,0.031,0.794,0.025,0.078,0.208,0.666,0.000,0.000
167,0.783,0.030,2.964,1.692,5.008,0.108,0.004,0.378,0.189,0.560,0.388,0.679,0.165,0.976,0.000,0.000
171,0.115,0.029,0.186,5.227,3.168,0.016,0.004,0.024,0.585,0.354,0.653,0.027,0.362,0.842,0.000,0.000
172,0.579,0.154,0.705,4.543,2.942,0.080,0.020,0.090,0.508,0.329,0.640,0.128,0.448,0.835,0.000,0.000
176,1.055,0.021,0.321,0.279,7.847,0.146,0.003,0.041,0.031,0.877,0.092,0.842,0.812,0.987,0.000,0.000
177,3.383,1.245,1.770,0.901,3.532,0.469,0.160,0.226,0.101,0.395,0.548,0.860,0.710,0.776,0.000,0.000
180,0.094,0.008,0.420,0.216,7.560,0.013,0.001,0.054,0.024,0.845,0.040,0.703,0.141,0.945,0.000,0.000
181,0.228,0.049,0.316,6.880,1.326,0.032,0.006,0.040,0.769,0.148,0.879,0.036,0.405,0.865,0.000,0.000
183,0.127,0.338,0.102,0.442,6.194,0.018,0.044,0.013,0.049,0.692,0.059,0.449,0.824,0.229,0.000,0.000
184,0.025,0.050,0.361,2.515,6.318,0.003,0.006,0.046,0.281,0.706,0.243,0.092,0.098,0.292,0.000,0.000
193,0.053,0.030,0.012,3.407,5.389,0.007,0.004,0.002,0.381,0.602,0.359,0.012,0.872,0.677,0.000,0.000
194,2.482,2.305,1.114,1.171,3.004,0.344,0.297,0.142,0.131,0.336,0.570,0.798,0.798,0.523,0.000,0.000
196,0.064,0.691,0.969,1.435,5.060,0.009,0.089,0.124,0.160,0.566,0.225,0.441,0.396,0.059,0.000,0.000
197,0.694,0.142,0.693,6.440,1.413,0.096,0.018,0.088,0.720,0.158,0.864,0.097,0.507,0.872,0.000,0.000
199,0.003,0.117,3.685,0.264,7.190,0.000,0.015,0.470,0.029,0.804,0.302,0.955,0.020,0.017,0.000,0.000
200,0.099,0.452,0.336,6.476,1.790,0.014,0.058,0.043,0.724,0.200,0.829,0.056,0.600,0.138,0.000,0.000
201,0.043,0.041,0.182,0.278,5.551,0.006,0.005,0.023,0.031,0.621,0.039,0.384,0.201,0.522,0.000,0.000
202,0.227,0.070,0.102,3.620,4.978,0.031,0.009,0.013,0.405,0.556,0.401,0.045,0.742,0.810,0.000,0.000
204,0.442,0.703,0.008,0.304,6.945,0.061,0.091,0.001,0.034,0.776,0.081,0.777,0.994,0.357,0.000,0.000
205,1.134,0.036,1.166,1.196,4.964,0.157,0.005,0.149,0.134,0.555,0.246,0.596,0.491,0.980,0.000,0.000
209,0.926,1.068,0.932,0.875,3.577,0.128,0.138,0.119,0.098,0.400,0.312,0.696,0.629,0.455,0.000,0.000
211,1.219,0.206,0.619,7.177,0.865,0.169,0.027,0.079,0.803,0.097,0.925,0.121,0.704,0.894,0.000,0.000
212,0.193,1.346,3.390,0.398,5.524,0.027,0.173,0.432,0.044,0.617,0.374,0.931,0.243,0.091,0.000,0.000
213,0.329,1.114,0.266,1.967,5.560,0.046,0.144,0.034,0.220,0.621,0.250,0.347,0.857,0.183,0.000,0.000
214,0.263,0.140,0.135,1.213,6.045,0.036,0.018,0.017,0.136,0.676,0.130,0.168,0.730,0.688,0.000,0.000
218,0.332,0.034,0.350,3.403,4.806,0.046,0.004,0.045,0.381,0.537,0.395,0.090,0.484,0.935,0.000,0.000
221,0.755,0.076,2.271,1.589,5.058,0.105,0.010,0.290,0.178,0.565,0.329,0.627,0.205,0.936,0.000,0.000
222,0.074,0.041,0.301,1.146,6.512,0.010,0.005,0.038,0.128,0.728,0.115,0.170,0.174,0.679,0.000,0.000
223,0.252,0.242,1.162,1.101,4.428,0.035,0.031,0.148,0.123,0.495,0.226,0.531,0.186,0.512,0.000,0.000
224,0.473,0.231,0.422,1.363,4.660,0.066,0.030,0.054,0.152,0.521,0.201,0.293,0.570,0.711,0.000,0.000
228,0.033,2.039,0.595,5.990,2.822,0.005,0.263,0.076,0.670,0.315,0.734,0.217,0.819,0.010,0.000,0.000
229,1.256,2.010,0.666,0.272,5.762,0.174,0.259,0.085,0.030,0.644,0.258,0.930,0.826,0.356,0.000,0.000
230,3.405,0.077,0.799,0.330,6.702,0.472,0.010,0.102,0.037,0.749,0.307,0.940,0.853,0.986,0.000,0.000
231,0.489,1.452,0.827,2.360,3.222,0.068,0.187,0.106,0.264,0.360,0.470,0.405,0.685,0.207,0.000,0.000
232,1.393,2.903,1.398,1.881,2.555,0.193,0.374,0.178,0.210,0.286,0.637,0.687,0.739,0.285,0.000,0.000
233,2.697,0.211,0.486,1.333,5.923,0.374,0.027,0.062,0.149,0.662,0.303,0.713,0.887,0.950,0.000,0.000
237,0.022,0.940,0.570,1.521,5.510,0.003,0.121,0.073,0.170,0.616,0.209,0.399,0.653,0.015,0.000,0.000
239,0.166,0.088,0.153,1.184,5.700,0.023,0.011,0.019,0.132,0.637,0.133,0.128,0.565,0.691,0.000,0.000
243,0.026,0.015,0.164,3.230,5.541,0.004,0.002,0.021,0.361,0.619,0.336,0.033,0.115,0.669,0.000,0.000
244,0.016,0.253,0.290,0.722,6.247,0.002,0.033,0.037,0.081,0.698,0.083,0.312,0.457,0.041,0.000,0.000
245,0.134,0.016,0.117,1.702,6.697,0.019,0.002,0.015,0.190,0.749,0.159,0.067,0.544,0.926,0.000,0.000
246,0.418,0.124,0.439,0.458,5.346,0.058,0.016,0.056,0.051,0.598,0.091,0.595,0.498,0.817,0.000,0.000
248,0.119,1.007,0.136,4.658,5.005,0.017,0.130,0.017,0.521,0.559,0.485,0.138,0.915,0.075,0.000,0.000
249,0.092,0.189,0.477,0.520,5.397,0.013,0.024,0.061,0.058,0.603,0.086,0.501,0.264,0.288,0.000,0.000
250,0.012,0.103,2.328,3.720,4.371,0.002,0.013,0.297,0.416,0.489,0.501,0.356,0.028,0.073,0.000,0.000
251,0.031,0.012,0.043,2.486,5.392,0.004,0.002,0.005,0.278,0.603,0.275,0.014,0.426,0.768,0.000,0.000
253,0.239,0.272,1.307,0.581,5.478,0.033,0.035,0.167,0.065,0.612,0.168,0.742,0.172,0.458,0.000,0.000
254,0.198,0.329,2.810,0.156,6.066,0.027,0.042,0.358,0.017,0.678,0.279,0.965,0.086,0.344,0.000,0.000
257,0.871,1.552,0.778,1.317,3.654,0.121,0.200,0.099,0.147,0.408,0.363,0.621,0.738,0.326,0.000,0.000
258,3.446,0.862,1.157,1.091,4.489,0.477,0.111,0.148,0.122,0.502,0.455,0.819,0.799,0.844,0.000,0.000
260,0.617,0.680,1.147,0.072,5.437,0.085,0.088,0.146,0.008,0.608,0.168,0.969,0.430,0.469,0.000,0.000
261,4.051,0.518,1.591,2.831,2.535,0.561,0.067,0.203,0.317,0.283,0.712,0.635,0.763,0.919,0.000,0.000
267,0.083,0.045,0.112,0.081,5.351,0.012,0.006,0.014,0.009,0.598,0.020,0.678,0.446,0.685,0.000,0.000
270,0.371,0.260,0.181,0.609,5.163,0.051,0.033,0.023,0.068,0.577,0.095,0.429,0.758,0.611,0.000,0.000
273,0.094,0.060,0.193,0.608,5.698,0.013,0.008,0.025,0.068,0.637,0.072,0.224,0.332,0.640,0.000,0.000
274,0.644,1.008,0.068,0.491,6.493,0.089,0.130,0.009,0.055,0.726,0.125,0.753,0.964,0.362,0.000,0.000
275,0.043,0.308,0.147,0.168,6.877,0.006,0.040,0.019,0.019,0.769,0.035,0.710,0.719,0.088,0.000,0.000
276,0.430,0.127,0.023,3.472,6.321,0.060,0.016,0.003,0.388,0.707,0.322,0.082,0.967,0.817,0.000,0.000
277,0.511,1.353,2.006,0.597,4.713,0.071,0.174,0.256,0.067,0.527,0.315,0.849,0.398,0.230,0.000,0.000
278,2.421,0.128,0.190,1.874,5.717,0.335,0.017,0.024,0.210,0.639,0.314,0.582,0.950,0.966,0.000,0.000
280,0.118,0.231,2.414,1.605,4.369,0.016,0.030,0.308,0.179,0.488,0.374,0.628,0.068,0.300,0.000,0.000
282,0.341,0.585,1.734,0.992,4.480,0.047,0.075,0.221,0.111,0.501,0.280,0.688,0.237,0.336,0.000,0.000
283,0.489,0.453,0.192,0.514,5.316,0.068,0.058,0.024,0.057,0.594,0.102,0.594,0.822,0.525,0.000,0.000
284,0.364,0.002,0.315,3.999,4.514,0.050,0.000,0.040,0.447,0.505,0.464,0.076,0.545,0.996,0.000,0.000
288,0.255,0.138,1.063,1.147,5.063,0.035,0.018,0.136,0.128,0.566,0.194,0.487,0.169,0.684,0.000,0.000
289,0.142,0.462,0.471,1.949,5.006,0.020,0.060,0.060,0.218,0.560,0.249,0.212,0.508,0.189,0.000,0.000
290,0.415,0.833,2.500,0.120,5.715,0.058,0.107,0.319,0.013,0.639,0.278,0.971,0.227,0.294,0.000,0.000
297,0.006,0.017,0.073,2.308,7.003,0.001,0.002,0.009,0.258,0.783,0.203,0.021,0.156,0.204,0.000,0.000
299,2.626,0.986,2.630,1.395,2.511,0.364,0.127,0.335,0.156,0.281,0.649,0.778,0.521,0.771,0.000,0.000
300,0.049,0.059,0.063,1.841,5.074,0.007,0.008,0.008,0.206,0.567,0.222,0.034,0.562,0.443,0.000,0.000
301,0.050,0.786,7.096,2.440,1.986,0.007,0.101,0.905,0.273,0.222,0.836,0.790,0.070,0.040,0.000,0.000
302,1.237,0.060,0.479,2.199,5.506,0.171,0.008,0.061,0.246,0.616,0.278,0.346,0.765,0.969,0.000,0.000
303,0.032,0.101,1.891,7.461,1.234,0.004,0.013,0.241,0.834,0.138,0.899,0.158,0.036,0.194,0.000,0.000
305,1.088,0.620,0.280,0.543,6.080,0.151,0.080,0.036,0.061,0.680,0.143,0.745,0.860,0.670,0.000,0.000
306,0.036,0.020,1.121,1.302,5.584,0.005,0.003,0.143,0.146,0.624,0.190,0.453,0.023,0.669,0.000,0.000
307,0.323,0.080,1.539,1.945,5.245,0.045,0.010,0.196,0.217,0.586,0.283,0.433,0.135,0.846,0.000,0.000
309,0.058,0.051,3.118,0.822,4.863,0.008,0.007,0.398,0.092,0.544,0.373,0.836,0.016,0.540,0.000,0.000
312,0.308,0.341,1.887,0.253,6.047,0.043,0.044,0.241,0.028,0.676,0.199,0.918,0.152,0.468,0.000,0.000
313,0.025,0.058,0.216,2.365,6.367,0.003,0.008,0.028,0.265,0.712,0.227,0.060,0.182,0.256,0.000,0.000
316,1.882,1.799,0.431,0.834,4.758,0.261,0.232,0.055,0.093,0.532,0.335,0.805,0.896,0.514,0.000,0.000
318,0.545,1.218,0.971,2.240,2.609,0.075,0.157,0.124,0.250,0.292,0.520,0.404,0.599,0.268,0.000,0.000
320,0.672,0.798,0.376,0.286,5.994,0.093,0.103,0.048,0.032,0.670,0.120,0.839,0.780,0.446,0.000,0.000
323,0.047,0.087,0.402,4.719,3.698,0.006,0.011,0.051,0.528,0.413,0.578,0.056,0.153,0.315,0.000,0.000
324,0.929,0.151,0.484,0.600,6.158,0.129,0.019,0.062,0.067,0.688,0.124,0.672,0.698,0.897,0.000,0.000
329,0.234,0.054,0.564,2.585,5.844,0.032,0.007,0.072,0.289,0.653,0.272,0.148,0.257,0.855,0.000,0.000
