# {'f_': [4, 7], 'mu_': [12, 12], 'n': 1000, 'N': 3, 'M': 4, 'mu': [11, 11], 'x': [8, 10], 'f': [0, 3]}
315,0.708,2.374,2.851,2.527,0.086,0.275,0.315,0.277,0.625,0.455,0.184,0.031,0.136
962,0.304,0.539,2.542,4.707,0.037,0.062,0.281,0.517,0.323,0.152,0.328,0.031,0.064
71,0.434,0.878,3.687,3.306,0.053,0.102,0.408,0.363,0.545,0.165,0.292,0.030,0.085
740,0.338,1.114,2.377,4.631,0.041,0.129,0.263,0.508,0.331,0.290,0.188,0.029,0.063
352,1.778,1.472,1.442,2.156,0.216,0.171,0.159,0.236,0.573,0.644,0.560,0.029,0.376
306,1.359,2.242,0.789,3.985,0.165,0.260,0.087,0.437,0.383,0.814,0.347,0.029,0.082
437,0.013,1.144,5.753,3.850,0.002,0.133,0.637,0.422,0.630,0.125,0.007,0.027,0.043
569,0.721,2.410,2.360,2.684,0.088,0.279,0.261,0.294,0.579,0.520,0.185,0.027,0.130
252,1.803,0.701,4.468,2.385,0.219,0.081,0.494,0.261,0.710,0.260,0.764,0.026,0.064
682,1.857,0.927,3.316,2.126,0.226,0.107,0.367,0.233,0.683,0.356,0.705,0.026,0.100
945,1.525,0.452,1.535,4.337,0.186,0.052,0.170,0.476,0.300,0.511,0.817,0.026,0.061
331,0.032,0.309,5.914,4.046,0.004,0.036,0.654,0.444,0.618,0.033,0.066,0.026,0.039
233,1.595,3.827,3.102,1.398,0.194,0.444,0.343,0.153,0.832,0.591,0.251,0.025,0.086
672,2.520,0.371,5.086,2.474,0.307,0.043,0.563,0.271,0.739,0.296,0.907,0.025,0.048
96,0.223,1.966,6.517,2.377,0.027,0.228,0.721,0.260,0.786,0.188,0.072,0.024,0.035
828,0.009,0.599,5.323,4.588,0.001,0.069,0.589,0.504,0.549,0.071,0.010,0.024,0.040
548,1.890,0.614,1.603,3.633,0.230,0.071,0.177,0.399,0.390,0.568,0.800,0.024,0.072
483,1.462,0.726,6.881,0.529,0.178,0.084,0.762,0.057,0.952,0.148,0.706,0.023,0.033
575,1.705,0.468,3.461,3.158,0.207,0.054,0.383,0.346,0.566,0.301,0.829,0.023,0.070
77,0.203,2.161,1.537,4.985,0.025,0.250,0.170,0.547,0.312,0.608,0.060,0.022,0.043
816,1.808,1.135,1.366,2.582,0.220,0.132,0.151,0.283,0.494,0.638,0.643,0.022,0.145
546,1.793,0.428,4.339,3.032,0.218,0.050,0.480,0.332,0.636,0.256,0.851,0.022,0.051
338,0.759,1.412,3.914,2.396,0.092,0.164,0.433,0.263,0.672,0.248,0.314,0.021,0.061
131,0.646,1.444,1.171,4.174,0.079,0.167,0.129,0.458,0.281,0.594,0.268,0.020,0.052
97,0.011,0.005,0.042,7.059,0.001,0.001,0.004,0.775,0.004,0.184,0.708,0.020,0.025
974,4.599,0.475,1.305,4.040,0.560,0.055,0.144,0.443,0.555,0.825,0.934,0.019,0.038
860,1.622,3.776,2.819,1.597,0.197,0.438,0.312,0.175,0.803,0.617,0.258,0.018,0.068
405,0.863,1.661,2.860,2.260,0.105,0.193,0.316,0.248,0.628,0.369,0.305,0.017,0.082
353,1.411,1.733,0.432,4.919,0.172,0.201,0.048,0.540,0.276,0.878,0.435,0.017,0.035
527,2.537,1.933,1.392,2.311,0.309,0.224,0.154,0.253,0.627,0.738,0.586,0.017,0.110
883,0.730,0.172,7.185,2.302,0.089,0.020,0.795,0.252,0.804,0.066,0.853,0.017,0.022
914,0.370,2.229,1.509,4.629,0.045,0.258,0.167,0.508,0.338,0.625,0.105,0.016,0.035
27,0.452,0.427,1.619,4.687,0.055,0.049,0.179,0.514,0.226,0.233,0.518,0.016,0.035
75,0.326,1.277,2.020,4.685,0.040,0.148,0.223,0.514,0.303,0.368,0.159,0.016,0.033
796,0.079,0.196,4.301,4.138,0.010,0.023,0.476,0.454,0.513,0.031,0.243,0.015,0.033
13,2.240,3.741,1.170,2.568,0.273,0.434,0.129,0.281,0.671,0.833,0.343,0.014,0.047
994,4.335,0.772,0.235,5.117,0.528,0.089,0.026,0.562,0.453,0.966,0.888,0.014,0.026
271,4.025,1.043,0.757,4.350,0.490,0.121,0.084,0.477,0.491,0.885,0.839,0.014,0.034
107,0.007,1.610,6.461,3.060,0.001,0.187,0.715,0.336,0.726,0.155,0.003,0.014,0.019
85,0.828,1.714,1.159,3.851,0.101,0.199,0.128,0.423,0.334,0.652,0.286,0.013,0.040
607,1.202,2.362,0.954,3.907,0.146,0.274,0.105,0.429,0.398,0.780,0.300,0.012,0.038
864,3.443,1.600,2.570,1.774,0.419,0.185,0.284,0.194,0.765,0.621,0.723,0.012,0.050
385,0.535,2.156,1.623,3.921,0.065,0.250,0.179,0.430,0.390,0.598,0.155,0.012,0.032
812,0.015,0.143,9.035,0.586,0.002,0.017,1.000,0.064,0.959,0.010,0.065,0.011,0.011
675,1.045,0.572,0.917,4.505,0.127,0.066,0.101,0.494,0.205,0.582,0.681,0.011,0.025
817,1.208,3.645,0.858,4.091,0.147,0.422,0.095,0.449,0.488,0.860,0.204,0.010,0.029
537,0.012,0.076,0.087,6.898,0.001,0.009,0.009,0.757,0.011,0.459,0.100,0.010,0.013
515,1.235,0.490,3.228,3.322,0.150,0.057,0.357,0.364,0.516,0.249,0.759,0.009,0.030
248,1.699,1.194,1.437,2.301,0.207,0.138,0.159,0.252,0.530,0.614,0.610,0.009,0.080
777,1.735,0.181,6.888,2.343,0.211,0.021,0.762,0.257,0.797,0.158,0.934,0.009,0.012
288,1.619,1.933,1.623,1.988,0.197,0.224,0.180,0.218,0.627,0.636,0.444,0.009,0.203
174,1.264,0.330,1.530,4.940,0.154,0.038,0.169,0.542,0.246,0.450,0.838,0.009,0.017
596,0.507,0.009,6.885,3.476,0.062,0.001,0.762,0.381,0.703,0.047,0.989,0.008,0.010
943,1.245,1.078,0.003,6.395,0.151,0.125,0.000,0.702,0.160,0.999,0.546,0.007,0.011
988,1.627,1.439,0.463,4.833,0.198,0.167,0.051,0.530,0.274,0.866,0.539,0.007,0.015
193,2.763,0.836,2.594,2.443,0.336,0.097,0.287,0.268,0.642,0.534,0.813,0.007,0.030
562,0.785,1.805,2.633,2.432,0.095,0.209,0.291,0.267,0.595,0.409,0.261,0.007,0.035
789,0.057,0.016,0.052,6.497,0.007,0.002,0.006,0.713,0.008,0.542,0.826,0.007,0.010
29,1.681,2.370,2.027,1.807,0.205,0.275,0.224,0.198,0.700,0.612,0.393,0.006,0.078
341,1.544,4.293,0.902,3.468,0.188,0.498,0.100,0.380,0.592,0.876,0.220,0.005,0.014
189,2.463,3.243,1.690,1.914,0.300,0.376,0.187,0.210,0.739,0.750,0.413,0.005,0.027
871,0.719,4.800,2.333,2.733,0.088,0.556,0.258,0.300,0.701,0.715,0.095,0.005,0.011
400,0.012,0.001,3.877,6.242,0.001,0.000,0.429,0.685,0.354,0.002,0.923,0.004,0.006
262,0.847,0.347,2.398,4.722,0.103,0.040,0.265,0.518,0.317,0.232,0.752,0.004,0.008
983,0.070,0.066,2.484,5.201,0.008,0.008,0.275,0.571,0.284,0.025,0.516,0.004,0.006
540,0.020,0.026,0.803,6.992,0.002,0.003,0.089,0.768,0.073,0.026,0.425,0.004,0.005
752,5.349,1.032,2.627,2.089,0.651,0.120,0.291,0.229,0.788,0.714,0.879,0.003,0.006
771,1.237,0.018,1.854,5.996,0.151,0.002,0.205,0.658,0.227,0.375,0.991,0.002,0.003
696,1.141,3.423,0.468,4.916,0.139,0.397,0.052,0.540,0.406,0.918,0.205,0.002,0.005
363,4.993,0.778,1.177,3.753,0.608,0.090,0.130,0.412,0.601,0.854,0.902,0.002,0.004
4,0.289,0.168,0.579,5.663,0.035,0.020,0.064,0.622,0.075,0.333,0.664,0.000,0.000
6,0.127,1.142,0.115,8.533,0.015,0.132,0.013,0.937,0.086,0.936,0.070,0.000,0.000
8,0.438,0.003,0.830,7.478,0.053,0.000,0.092,0.821,0.079,0.309,0.995,0.000,0.000
10,0.057,1.938,1.227,5.954,0.007,0.225,0.136,0.654,0.234,0.641,0.019,0.000,0.000
11,0.770,0.050,1.403,6.801,0.094,0.006,0.155,0.747,0.147,0.320,0.959,0.000,0.000
17,0.038,0.393,0.540,6.978,0.005,0.046,0.060,0.766,0.061,0.402,0.061,0.000,0.000
18,0.352,0.301,0.173,5.997,0.043,0.035,0.019,0.658,0.052,0.773,0.550,0.000,0.000
19,0.374,1.199,0.448,6.763,0.045,0.139,0.049,0.743,0.124,0.782,0.193,0.000,0.000
20,0.098,0.043,0.023,7.487,0.012,0.005,0.002,0.822,0.009,0.863,0.739,0.000,0.000
23,1.095,0.275,0.228,7.706,0.133,0.032,0.025,0.846,0.094,0.873,0.843,0.000,0.000
24,1.683,3.637,1.478,2.709,0.205,0.422,0.163,0.297,0.640,0.775,0.276,0.000,0.000
32,0.526,1.432,1.088,4.809,0.064,0.166,0.120,0.528,0.236,0.606,0.224,0.000,0.000
33,0.401,0.072,1.039,7.288,0.049,0.008,0.115,0.800,0.097,0.238,0.887,0.000,0.000
34,0.149,0.204,1.304,6.195,0.018,0.024,0.144,0.680,0.134,0.122,0.402,0.000,0.000
35,0.598,0.200,1.449,6.159,0.073,0.023,0.160,0.676,0.160,0.261,0.794,0.000,0.000
39,0.038,0.639,4.197,5.411,0.005,0.074,0.464,0.594,0.424,0.096,0.038,0.000,0.000
43,0.064,1.553,0.419,7.862,0.008,0.180,0.046,0.863,0.129,0.832,0.026,0.000,0.000
44,1.032,2.601,0.187,6.040,0.126,0.302,0.021,0.663,0.277,0.957,0.240,0.000,0.000
46,0.380,0.355,0.130,6.377,0.046,0.041,0.014,0.700,0.053,0.844,0.522,0.000,0.000
51,1.012,0.336,3.773,3.811,0.123,0.039,0.418,0.418,0.509,0.175,0.796,0.000,0.000
54,0.928,0.459,0.890,4.794,0.113,0.053,0.098,0.526,0.177,0.548,0.708,0.000,0.000
56,0.287,1.264,4.751,3.505,0.035,0.146,0.526,0.385,0.606,0.170,0.142,0.000,0.000
57,2.138,0.128,0.858,6.654,0.260,0.015,0.095,0.731,0.212,0.757,0.962,0.000,0.000
59,1.561,0.543,0.513,6.458,0.190,0.063,0.057,0.709,0.167,0.808,0.787,0.000,0.000
60,0.614,0.895,0.247,6.311,0.075,0.104,0.027,0.693,0.111,0.857,0.383,0.000,0.000
63,1.154,0.366,1.196,5.052,0.140,0.042,0.132,0.555,0.207,0.504,0.804,0.000,0.000
64,1.379,2.114,1.287,2.645,0.168,0.245,0.142,0.290,0.522,0.700,0.368,0.000,0.000
66,0.410,0.265,0.830,5.258,0.050,0.031,0.092,0.577,0.115,0.339,0.635,0.000,0.000
67,0.129,1.658,6.359,2.873,0.016,0.192,0.704,0.315,0.738,0.163,0.050,0.000,0.000
70,0.867,0.318,0.520,6.086,0.106,0.037,0.057,0.668,0.110,0.674,0.776,0.000,0.000
73,0.254,0.036,0.037,8.676,0.031,0.004,0.004,0.953,0.019,0.909,0.911,0.000,0.000
74,4.023,2.297,1.548,2.187,0.490,0.266,0.171,0.240,0.732,0.795,0.670,0.000,0.000
84,0.817,0.333,0.727,5.402,0.099,0.039,0.080,0.593,0.133,0.561,0.754,0.000,0.000
89,0.754,2.006,0.189,6.825,0.092,0.233,0.021,0.749,0.194,0.944,0.229,0.000,0.000
91,0.118,0.053,1.130,7.296,0.014,0.006,0.125,0.801,0.098,0.073,0.731,0.000,0.000
94,1.626,0.502,6.313,1.995,0.198,0.058,0.699,0.218,0.811,0.168,0.810,0.000,0.000
95,0.436,1.500,5.304,2.773,0.053,0.174,0.587,0.304,0.704,0.182,0.180,0.000,0.000
100,0.617,0.312,1.728,5.288,0.075,0.036,0.191,0.581,0.215,0.242,0.702,0.000,0.000
102,0.035,0.055,0.206,6.609,0.004,0.006,0.023,0.726,0.021,0.194,0.359,0.000,0.000
104,0.233,0.387,1.319,5.783,0.028,0.045,0.146,0.635,0.151,0.210,0.345,0.000,0.000
106,0.599,0.208,1.009,5.891,0.073,0.024,0.111,0.647,0.127,0.357,0.787,0.000,0.000
109,0.065,0.096,2.072,6.035,0.008,0.011,0.229,0.663,0.211,0.035,0.378,0.000,0.000
112,3.173,1.414,1.023,3.529,0.386,0.164,0.113,0.387,0.508,0.818,0.733,0.000,0.000
114,0.154,1.002,3.647,4.911,0.019,0.116,0.404,0.539,0.418,0.173,0.097,0.000,0.000
115,0.810,0.291,7.390,1.396,0.099,0.034,0.818,0.153,0.882,0.074,0.781,0.000,0.000
116,0.365,0.013,0.450,7.100,0.044,0.002,0.050,0.780,0.052,0.434,0.977,0.000,0.000
117,1.144,2.679,0.650,4.865,0.139,0.310,0.072,0.534,0.350,0.860,0.257,0.000,0.000
118,0.326,0.083,3.828,5.276,0.040,0.010,0.424,0.579,0.401,0.056,0.842,0.000,0.000
121,0.180,0.665,0.468,6.361,0.022,0.077,0.052,0.698,0.083,0.620,0.168,0.000,0.000
123,0.623,0.252,2.631,5.226,0.076,0.029,0.291,0.574,0.305,0.159,0.756,0.000,0.000
124,1.315,2.629,1.089,3.435,0.160,0.305,0.120,0.377,0.471,0.774,0.295,0.000,0.000
126,3.021,0.520,0.553,6.256,0.368,0.060,0.061,0.687,0.294,0.886,0.891,0.000,0.000
128,1.239,0.300,5.802,2.944,0.151,0.035,0.642,0.323,0.707,0.138,0.849,0.000,0.000
129,1.151,1.717,0.636,4.758,0.140,0.199,0.070,0.522,0.272,0.810,0.376,0.000,0.000
138,5.264,1.810,1.927,2.121,0.641,0.210,0.213,0.232,0.780,0.788,0.789,0.000,0.000
140,0.978,1.624,0.281,6.046,0.119,0.188,0.031,0.664,0.195,0.906,0.345,0.000,0.000
142,2.488,0.991,0.940,4.506,0.303,0.115,0.104,0.495,0.358,0.785,0.759,0.000,0.000
144,0.638,0.394,1.324,4.740,0.078,0.046,0.146,0.520,0.198,0.328,0.648,0.000,0.000
147,0.094,0.032,3.780,5.130,0.011,0.004,0.418,0.563,0.404,0.017,0.791,0.000,0.000
148,0.245,0.370,0.336,5.253,0.030,0.043,0.037,0.577,0.067,0.588,0.372,0.000,0.000
151,0.011,0.078,2.324,7.797,0.001,0.009,0.257,0.856,0.184,0.022,0.092,0.000,0.000
160,1.092,2.351,0.506,5.366,0.133,0.272,0.056,0.589,0.291,0.877,0.277,0.000,0.000
162,0.011,1.080,0.202,8.553,0.001,0.125,0.022,0.939,0.081,0.882,0.006,0.000,0.000
163,0.389,0.069,3.977,5.433,0.047,0.008,0.440,0.596,0.404,0.063,0.888,0.000,0.000
166,1.243,1.615,0.030,6.040,0.151,0.187,0.003,0.663,0.207,0.991,0.418,0.000,0.000
169,0.258,0.063,4.517,4.640,0.031,0.007,0.500,0.509,0.492,0.037,0.847,0.000,0.000
170,1.081,0.553,0.164,6.975,0.132,0.064,0.018,0.766,0.111,0.914,0.699,0.000,0.000
173,0.117,0.125,0.489,6.025,0.014,0.014,0.054,0.662,0.055,0.215,0.480,0.000,0.000
175,2.126,2.722,1.617,2.050,0.259,0.316,0.179,0.225,0.686,0.721,0.422,0.000,0.000
177,0.046,0.195,2.528,7.077,0.006,0.023,0.280,0.777,0.219,0.050,0.147,0.000,0.000
180,0.776,0.331,1.113,5.128,0.094,0.038,0.123,0.563,0.169,0.413,0.743,0.000,0.000
181,2.021,0.962,2.047,2.317,0.246,0.112,0.226,0.254,0.585,0.528,0.717,0.000,0.000
182,1.498,0.770,1.237,3.578,0.182,0.089,0.137,0.393,0.336,0.597,0.698,0.000,0.000
188,1.710,0.242,0.352,7.689,0.208,0.028,0.039,0.844,0.143,0.872,0.911,0.000,0.000
190,0.614,0.675,0.306,5.786,0.075,0.078,0.034,0.635,0.105,0.794,0.470,0.000,0.000
191,0.999,0.562,0.681,5.062,0.122,0.065,0.075,0.556,0.164,0.659,0.674,0.000,0.000
195,1.372,0.091,7.295,2.435,0.167,0.011,0.807,0.267,0.798,0.119,0.958,0.000,0.000
196,0.915,2.297,1.424,3.345,0.111,0.266,0.157,0.367,0.450,0.667,0.241,0.000,0.000
197,4.065,1.435,1.651,2.817,0.495,0.166,0.183,0.309,0.651,0.767,0.784,0.000,0.000
198,1.219,0.062,8.561,1.009,0.148,0.007,0.948,0.110,0.926,0.090,0.968,0.000,0.000
199,0.279,3.404,0.808,5.849,0.034,0.395,0.089,0.642,0.344,0.852,0.052,0.000,0.000
202,1.248,0.189,3.415,4.606,0.152,0.022,0.378,0.506,0.426,0.225,0.904,0.000,0.000
203,0.542,1.916,1.269,4.655,0.066,0.222,0.140,0.511,0.299,0.639,0.176,0.000,0.000
209,0.423,0.434,0.213,5.939,0.051,0.050,0.023,0.652,0.069,0.784,0.492,0.000,0.000
210,0.101,1.229,4.093,4.528,0.012,0.142,0.453,0.497,0.482,0.186,0.052,0.000,0.000
211,0.358,0.194,0.643,5.578,0.044,0.022,0.071,0.612,0.086,0.360,0.684,0.000,0.000
214,0.344,0.043,0.105,8.144,0.042,0.005,0.011,0.894,0.028,0.813,0.920,0.000,0.000
216,1.219,0.162,4.733,3.956,0.148,0.019,0.524,0.434,0.567,0.162,0.916,0.000,0.000
218,0.118,0.039,1.317,7.675,0.014,0.004,0.146,0.843,0.109,0.060,0.798,0.000,0.000
225,1.304,0.376,2.959,3.917,0.159,0.044,0.327,0.430,0.441,0.274,0.821,0.000,0.000
227,0.080,1.472,1.689,5.540,0.010,0.171,0.187,0.608,0.245,0.457,0.035,0.000,0.000
228,0.095,0.035,0.213,6.781,0.012,0.004,0.023,0.745,0.022,0.283,0.773,0.000,0.000
229,2.486,1.262,1.525,2.664,0.303,0.146,0.169,0.292,0.556,0.681,0.701,0.000,0.000
231,0.458,1.303,0.446,6.648,0.056,0.151,0.049,0.730,0.137,0.801,0.215,0.000,0.000
235,0.386,0.440,1.552,4.868,0.047,0.051,0.172,0.534,0.209,0.230,0.458,0.000,0.000
237,0.336,0.744,0.907,5.104,0.041,0.086,0.100,0.560,0.149,0.466,0.270,0.000,0.000
238,0.829,1.559,0.688,5.193,0.101,0.181,0.076,0.570,0.223,0.764,0.311,0.000,0.000
240,0.531,0.190,2.777,5.574,0.065,0.022,0.307,0.612,0.299,0.128,0.782,0.000,0.000
241,2.171,0.662,0.224,6.962,0.264,0.077,0.025,0.765,0.202,0.938,0.812,0.000,0.000
242,0.455,0.104,2.758,6.441,0.055,0.012,0.305,0.707,0.261,0.107,0.857,0.000,0.000
244,1.564,2.588,2.035,1.951,0.190,0.300,0.225,0.214,0.687,0.623,0.346,0.000,0.000
247,1.711,0.142,7.698,1.656,0.208,0.016,0.852,0.181,0.868,0.140,0.947,0.000,0.000
249,0.722,0.561,0.600,4.747,0.088,0.065,0.066,0.521,0.144,0.630,0.580,0.000,0.000
251,3.522,1.534,0.960,3.476,0.429,0.178,0.106,0.381,0.541,0.844,0.738,0.000,0.000
257,2.187,0.938,1.724,2.718,0.266,0.109,0.191,0.298,0.525,0.601,0.742,0.000,0.000
259,0.443,0.105,4.984,4.121,0.054,0.012,0.552,0.452,0.561,0.058,0.853,0.000,0.000
263,0.026,0.108,0.565,8.045,0.003,0.013,0.062,0.884,0.046,0.124,0.151,0.000,0.000
265,0.564,0.190,3.220,5.132,0.069,0.022,0.356,0.563,0.362,0.116,0.793,0.000,0.000
267,1.108,2.278,2.549,2.017,0.135,0.264,0.282,0.221,0.674,0.498,0.288,0.000,0.000
268,0.173,0.049,2.163,7.229,0.021,0.006,0.239,0.794,0.186,0.053,0.826,0.000,0.000
273,0.916,3.359,1.362,3.761,0.111,0.389,0.151,0.413,0.498,0.763,0.169,0.000,0.000
276,0.086,0.076,1.855,5.988,0.010,0.009,0.205,0.657,0.192,0.039,0.541,0.000,0.000
277,1.345,0.252,1.636,5.149,0.164,0.029,0.181,0.565,0.250,0.443,0.882,0.000,0.000
280,0.033,0.095,0.070,6.422,0.004,0.011,0.008,0.705,0.012,0.614,0.213,0.000,0.000
282,0.881,1.859,1.197,3.702,0.107,0.215,0.132,0.406,0.364,0.665,0.282,0.000,0.000
283,0.206,1.177,5.181,3.596,0.025,0.136,0.573,0.394,0.621,0.144,0.110,0.000,0.000
285,0.131,0.059,1.288,7.207,0.016,0.007,0.142,0.791,0.113,0.070,0.732,0.000,0.000
289,0.250,0.774,0.065,8.024,0.030,0.090,0.007,0.881,0.065,0.949,0.199,0.000,0.000
294,1.573,1.732,0.222,5.197,0.191,0.201,0.024,0.571,0.270,0.940,0.469,0.000,0.000
295,0.089,0.382,1.737,7.242,0.011,0.044,0.192,0.795,0.154,0.141,0.145,0.000,0.000
301,0.671,0.820,0.554,4.944,0.082,0.095,0.061,0.543,0.151,0.694,0.436,0.000,0.000
304,0.246,0.023,0.052,8.607,0.030,0.003,0.006,0.945,0.019,0.869,0.941,0.000,0.000
305,0.262,0.258,2.047,5.187,0.032,0.030,0.226,0.569,0.243,0.113,0.505,0.000,0.000
309,0.185,0.043,0.203,6.570,0.022,0.005,0.022,0.721,0.027,0.478,0.856,0.000,0.000
310,0.153,1.403,3.774,4.316,0.019,0.163,0.418,0.474,0.478,0.228,0.069,0.000,0.000
312,0.067,1.372,2.360,5.434,0.008,0.159,0.261,0.597,0.296,0.335,0.031,0.000,0.000
316,0.017,0.092,2.852,7.103,0.002,0.011,0.315,0.780,0.243,0.021,0.118,0.000,0.000
317,0.066,0.102,0.252,6.012,0.008,0.012,0.028,0.660,0.030,0.286,0.364,0.000,0.000
318,0.182,0.190,0.369,5.111,0.022,0.022,0.041,0.561,0.056,0.394,0.486,0.000,0.000
319,0.898,1.887,0.971,4.394,0.109,0.219,0.107,0.482,0.308,0.723,0.283,0.000,0.000
322,0.619,2.097,0.470,6.581,0.075,0.243,0.052,0.723,0.209,0.865,0.183,0.000,0.000
323,1.308,4.653,2.299,2.314,0.159,0.539,0.254,0.254,0.740,0.717,0.174,0.000,0.000
326,0.206,0.926,5.004,3.736,0.025,0.107,0.554,0.410,0.597,0.119,0.139,0.000,0.000
327,0.530,0.193,8.126,0.205,0.064,0.022,0.899,0.022,0.984,0.044,0.777,0.000,0.000
329,1.339,0.804,0.459,5.747,0.163,0.093,0.051,0.631,0.176,0.818,0.656,0.000,0.000
332,0.301,0.661,1.829,5.355,0.037,0.077,0.202,0.588,0.224,0.241,0.272,0.000,0.000
334,1.909,0.272,1.207,5.556,0.232,0.032,0.133,0.610,0.247,0.644,0.910,0.000,0.000
336,0.124,0.169,2.349,5.410,0.015,0.020,0.260,0.594,0.262,0.057,0.404,0.000,0.000
339,0.044,0.010,2.030,7.785,0.005,0.001,0.224,0.855,0.162,0.014,0.861,0.000,0.000
344,0.030,0.843,2.381,6.692,0.004,0.098,0.263,0.735,0.230,0.217,0.023,0.000,0.000
345,2.368,1.607,1.510,2.288,0.288,0.186,0.167,0.251,0.608,0.691,0.620,0.000,0.000
346,0.500,1.749,7.252,1.019,0.061,0.203,0.803,0.111,0.914,0.156,0.177,0.000,0.000
349,1.384,0.085,2.199,5.422,0.168,0.010,0.243,0.595,0.285,0.358,0.961,0.000,0.000
351,0.366,0.177,0.871,6.039,0.045,0.021,0.096,0.663,0.101,0.278,0.713,0.000,0.000
354,0.083,0.660,1.013,6.663,0.010,0.077,0.112,0.732,0.115,0.370,0.079,0.000,0.000
355,0.176,0.800,3.095,5.447,0.021,0.093,0.342,0.598,0.338,0.165,0.138,0.000,0.000
356,2.864,1.234,2.633,1.975,0.349,0.143,0.291,0.216,0.713,0.554,0.741,0.000,0.000
357,0.224,0.296,2.238,5.158,0.027,0.034,0.248,0.566,0.264,0.105,0.412,0.000,0.000
358,2.591,1.868,1.452,2.293,0.315,0.217,0.160,0.251,0.632,0.728,0.602,0.000,0.000
359,3.943,0.971,2.623,2.365,0.480,0.113,0.290,0.259,0.710,0.635,0.846,0.000,0.000
361,0.026,0.044,0.005,7.473,0.003,0.005,0.000,0.821,0.004,0.939,0.340,0.000,0.000
362,3.029,0.063,0.990,6.046,0.369,0.007,0.109,0.664,0.309,0.799,0.987,0.000,0.000
365,0.060,0.347,0.229,6.982,0.007,0.040,0.025,0.767,0.038,0.632,0.109,0.000,0.000
366,0.705,4.151,2.265,2.894,0.086,0.481,0.251,0.317,0.654,0.686,0.107,0.000,0.000
368,0.353,2.549,0.300,7.293,0.043,0.295,0.033,0.801,0.217,0.926,0.088,0.000,0.000
370,1.411,1.012,3.123,2.018,0.172,0.117,0.346,0.221,0.673,0.323,0.604,0.000,0.000
371,0.109,0.167,0.159,5.411,0.013,0.019,0.017,0.594,0.030,0.573,0.368,0.000,0.000
372,0.311,0.176,1.814,6.026,0.038,0.020,0.201,0.662,0.190,0.124,0.673,0.000,0.000
373,0.964,3.497,1.973,2.896,0.117,0.405,0.218,0.318,0.611,0.683,0.171,0.000,0.000
376,0.049,0.019,0.253,7.616,0.006,0.002,0.028,0.836,0.022,0.130,0.763,0.000,0.000
379,1.030,0.316,1.211,5.239,0.125,0.037,0.134,0.575,0.191,0.463,0.810,0.000,0.000
381,3.138,0.611,0.420,6.233,0.382,0.071,0.046,0.684,0.304,0.917,0.878,0.000,0.000
389,1.655,0.192,0.032,8.444,0.201,0.022,0.003,0.927,0.124,0.988,0.927,0.000,0.000
390,0.030,0.137,0.077,7.143,0.004,0.016,0.008,0.784,0.014,0.680,0.137,0.000,0.000
393,0.613,0.093,4.099,5.128,0.075,0.011,0.454,0.563,0.433,0.096,0.904,0.000,0.000
395,0.955,0.130,0.136,8.415,0.116,0.015,0.015,0.924,0.073,0.911,0.914,0.000,0.000
404,0.919,0.547,0.497,5.542,0.112,0.063,0.055,0.608,0.133,0.723,0.658,0.000,0.000
406,0.814,0.257,0.298,7.069,0.099,0.030,0.033,0.776,0.081,0.786,0.805,0.000,0.000
412,2.010,1.620,1.444,2.196,0.245,0.188,0.160,0.241,0.593,0.675,0.568,0.000,0.000
413,2.062,1.218,0.528,5.013,0.251,0.141,0.058,0.550,0.290,0.862,0.660,0.000,0.000
414,0.146,1.112,7.569,2.112,0.018,0.129,0.838,0.231,0.829,0.094,0.083,0.000,0.000
415,2.051,0.356,0.941,6.014,0.250,0.041,0.104,0.660,0.231,0.730,0.890,0.000,0.000
416,0.086,0.124,1.460,6.458,0.010,0.014,0.161,0.709,0.142,0.066,0.386,0.000,0.000
417,3.073,0.506,1.135,5.025,0.374,0.059,0.125,0.552,0.371,0.778,0.896,0.000,0.000
422,0.742,3.941,0.101,5.660,0.090,0.457,0.011,0.621,0.393,0.984,0.119,0.000,0.000
426,0.356,0.620,1.286,4.968,0.043,0.072,0.142,0.545,0.183,0.323,0.332,0.000,0.000
430,1.778,0.384,1.427,4.779,0.216,0.045,0.158,0.525,0.287,0.576,0.864,0.000,0.000
431,3.399,0.219,0.044,7.035,0.414,0.025,0.005,0.772,0.287,0.992,0.959,0.000,0.000
436,0.247,0.362,0.300,5.335,0.030,0.042,0.033,0.586,0.063,0.618,0.382,0.000,0.000
439,0.429,0.957,0.910,4.933,0.052,0.111,0.101,0.542,0.175,0.545,0.268,0.000,0.000
442,0.208,1.694,0.944,6.252,0.025,0.196,0.104,0.686,0.193,0.678,0.078,0.000,0.000
449,0.357,0.228,0.194,6.001,0.043,0.026,0.021,0.659,0.049,0.727,0.638,0.000,0.000
450,1.074,2.000,0.657,4.975,0.131,0.232,0.073,0.546,0.282,0.821,0.314,0.000,0.000
452,2.859,0.856,0.130,6.370,0.348,0.099,0.014,0.699,0.279,0.972,0.815,0.000,0.000
453,0.042,0.001,3.941,6.527,0.005,0.000,0.436,0.717,0.346,0.007,0.985,0.000,0.000
454,1.042,0.385,3.026,3.981,0.127,0.045,0.335,0.437,0.433,0.224,0.775,0.000,0.000
457,1.059,2.981,1.871,2.758,0.129,0.346,0.207,0.302,0.590,0.660,0.217,0.000,0.000
